"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21286","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21286","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21401","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21401","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21403","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21403","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21502","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21502","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","40",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21502","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21520","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21520","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","37",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21520","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21521","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21521","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21521","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21522","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21522","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21522","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21524","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21524","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21530","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21530","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21530","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21531","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21531","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","47",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21531","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","50",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21532","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21532","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","24",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21532","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21536","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21536","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","54",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21536","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","57",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21538","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21538","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21539","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21539","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21541","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21541","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21541","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21542","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21542","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21545","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21545","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21550","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21550","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","134",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21550","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","144",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21555","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","34",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21555","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21556","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21556","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21557","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21557","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21561","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21561","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","27",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21561","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21562","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21562","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21601","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21601","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","21",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21601","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","30",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21601","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","66",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21607","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21607","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21607","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21607","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21610","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21610","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21610","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21612","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21612","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21613","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21613","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","12",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21613","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","28",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21613","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","50",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21617","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","16",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21617","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","25",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21617","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","41",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21617","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","82",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21619","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21619","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21620","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","15",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21620","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21620","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","63",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21620","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","104",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21622","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21622","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21622","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21623","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21623","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21623","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21623","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21625","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21625","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21625","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","20",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21625","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","38",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21626","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21626","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21628","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21628","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21628","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21628","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21629","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21629","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","21",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21629","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","50",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21629","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","85",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21631","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21631","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21631","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21631","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21632","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","12",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21632","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","23",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21632","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","67",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21632","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","102",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21635","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21635","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21635","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21635","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21636","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21636","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21636","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21636","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21638","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21638","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21639","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21639","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21639","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","19",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21639","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","38",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21640","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21640","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21640","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21640","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21641","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21641","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21643","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21643","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","10",""
